session_id,prompt_id,prompt_index,timestamp,project,cwd,git_branch,mode,entrypoint,version,model,char_count,assistant_turns,tool_calls,final_stop_reason,prompt_preview
demo-021-7ab39286,demo-021-7ab39286:p007,7,2026-06-08T08:16:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.85,claude-opus-4-8,501,6,12,end_turn,How should we structure the multi-tenant migration?
demo-021-7ab39286,demo-021-7ab39286:p008,8,2026-06-08T08:41:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,vscode,2.1.85,claude-opus-4-8,2828,4,13,end_turn,Why does the nightly job double-count rows?
demo-021-7ab39286,demo-021-7ab39286:p009,9,2026-06-08T08:59:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.85,claude-sonnet-4-6,4655,4,13,max_tokens,Why does the nightly job double-count rows?
demo-021-7ab39286,demo-021-7ab39286:p010,10,2026-06-08T09:36:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.90,claude-haiku-4-5,2941,5,8,tool_use,anglais
demo-021-7ab39286,demo-021-7ab39286:p011,11,2026-06-08T10:12:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.1.85,claude-haiku-4-5,110,2,1,end_turn,continue with option 2
demo-021-7ab39286,demo-021-7ab39286:p012,12,2026-06-08T10:50:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,vscode,2.1.90,claude-sonnet-4-6,3092,1,6,end_turn,Audit the error handling in the export pipeline
demo-021-7ab39286,demo-021-7ab39286:p013,13,2026-06-08T11:20:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.90,claude-opus-4-8,2349,3,10,end_turn,Add the retry decorator to the API client
demo-021-7ab39286,demo-021-7ab39286:p014,14,2026-06-08T11:54:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.90,claude-opus-4-8,4499,1,0,end_turn,"The dashboard crashes with a tz-naive vs tz-aware error, fix it"
demo-021-7ab39286,demo-021-7ab39286:p015,15,2026-06-08T12:30:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.2.0,claude-haiku-4-5,2590,3,15,tool_use,Vérifie que les totaux collent avec la facture
demo-021-7ab39286,demo-021-7ab39286:p016,16,2026-06-08T12:48:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-sonnet-4-6,1169,5,8,end_turn,Does uv lock pin transitive dependencies?
demo-021-7ab39286,demo-021-7ab39286:p017,17,2026-06-08T13:26:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,vscode,2.1.90,claude-haiku-4-5,820,2,8,tool_use,Same as yesterday but for the staging tenant
demo-021-7ab39286,demo-021-7ab39286:p018,18,2026-06-08T14:03:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.85,claude-opus-4-8,116,1,2,tool_use,"Here are my notes from the standup, keep them in mind"
demo-021-7ab39286,demo-021-7ab39286:p019,19,2026-06-08T14:17:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.2.0,claude-haiku-4-5,2802,5,8,tool_use,Design the data model for the new billing module
demo-021-7ab39286,demo-021-7ab39286:p020,20,2026-06-08T14:56:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-opus-4-8,2126,1,7,end_turn,Deploy to staging and run the smoke script
demo-021-7ab39286,demo-021-7ab39286:p021,21,2026-06-08T14:59:02.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-sonnet-4-6,480,2,4,end_turn,Wire the new settings page into the router
demo-022-abccfffd,demo-022-abccfffd:p001,1,2026-05-30T14:00:32.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,cli,2.1.85,claude-sonnet-4-6,130,1,7,max_tokens,Wire the new settings page into the router
demo-022-abccfffd,demo-022-abccfffd:p002,2,2026-05-30T14:09:32.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,vscode,2.1.90,claude-opus-4-8,589,3,2,end_turn,Update the README and the changelog for the release
demo-022-abccfffd,demo-022-abccfffd:p003,3,2026-05-30T14:14:32.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,cli,2.2.0,claude-haiku-4-5,752,3,0,end_turn,Does uv lock pin transitive dependencies?
demo-023-042116e8,demo-023-042116e8:p001,1,2026-06-03T13:34:40.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,vscode,2.1.90,claude-opus-4-8,6033,7,20,max_tokens,Tests fail on Windows only — investigate the path handling
demo-023-042116e8,demo-023-042116e8:p002,2,2026-06-03T14:09:40.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.1.90,claude-haiku-4-5,2513,3,11,end_turn,Add the retry decorator to the API client
demo-023-042116e8,demo-023-042116e8:p003,3,2026-06-03T14:14:40.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.1.85,claude-opus-4-8,546,3,15,end_turn,Vérifie que les totaux collent avec la facture
demo-023-042116e8,demo-023-042116e8:p004,4,2026-06-03T14:37:40.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.1.85,claude-fable-5,4515,4,6,end_turn,How should we structure the multi-tenant migration?
demo-023-042116e8,demo-023-042116e8:p005,5,2026-06-03T15:17:40.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.2.0,claude-opus-4-8,1565,6,11,end_turn,Add the retry decorator to the API client
demo-024-171600f1,demo-024-171600f1:p001,1,2026-02-16T13:16:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,vscode,2.1.85,claude-opus-4-8,425,5,0,end_turn,Same as yesterday but for the staging tenant
demo-024-171600f1,demo-024-171600f1:p002,2,2026-02-16T13:49:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.90,claude-haiku-4-5,1376,1,3,end_turn,Review the diff before I open the PR
demo-024-171600f1,demo-024-171600f1:p003,3,2026-02-16T14:17:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,vscode,2.1.85,claude-opus-4-8,1049,7,10,tool_use,Split the god-object service into focused classes
demo-024-171600f1,demo-024-171600f1:p004,4,2026-02-16T14:28:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,cli,2.1.90,claude-haiku-4-5,750,1,8,max_tokens,Fais le merge de main et ouvre la PR
demo-024-171600f1,demo-024-171600f1:p005,5,2026-02-16T14:30:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,vscode,2.2.0,claude-haiku-4-5,2422,3,0,end_turn,continue with option 2
demo-024-171600f1,demo-024-171600f1:p006,6,2026-02-16T15:06:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,cli,2.1.85,claude-sonnet-4-6,3235,4,9,end_turn,Why does the nightly job double-count rows?
demo-024-171600f1,demo-024-171600f1:p007,7,2026-02-16T15:24:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-opus-4-8,1254,5,9,end_turn,Design the data model for the new billing module
demo-024-171600f1,demo-024-171600f1:p008,8,2026-02-16T15:31:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,cli,2.1.85,claude-haiku-4-5,603,5,2,end_turn,Add the retry decorator to the API client
demo-024-171600f1,demo-024-171600f1:p009,9,2026-02-16T15:48:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.85,claude-haiku-4-5,736,1,8,end_turn,Why does the nightly job double-count rows?
demo-024-171600f1,demo-024-171600f1:p010,10,2026-02-16T16:09:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,vscode,2.1.90,claude-sonnet-4-6,2735,2,4,end_turn,Same as yesterday but for the staging tenant
demo-024-171600f1,demo-024-171600f1:p011,11,2026-02-16T16:36:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,cli,2.1.90,claude-haiku-4-5,314,3,0,max_tokens,Same as yesterday but for the staging tenant
demo-024-171600f1,demo-024-171600f1:p012,12,2026-02-16T16:52:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-haiku-4-5,3529,1,6,end_turn,Implement the CSV export endpoint with pagination
demo-024-171600f1,demo-024-171600f1:p013,13,2026-02-16T17:03:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-opus-4-8,181,1,6,max_tokens,Met à jour le fichier de status avant de fermer
demo-024-171600f1,demo-024-171600f1:p014,14,2026-02-16T17:08:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.85,claude-fable-5,3262,3,7,max_tokens,Read PLAN.md and outline the steps to add the export pipeline
demo-024-171600f1,demo-024-171600f1:p015,15,2026-02-16T17:45:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,vscode,2.1.85,claude-sonnet-4-6,1588,5,5,max_tokens,Review the diff before I open the PR
demo-024-171600f1,demo-024-171600f1:p016,16,2026-02-16T18:12:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-opus-4-8,412,1,8,max_tokens,Is there a way to stream large CSVs in pandas?
demo-024-171600f1,demo-024-171600f1:p017,17,2026-02-16T18:34:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.90,claude-haiku-4-5,448,4,3,max_tokens,Raise the coverage of filters.py above 90%
demo-024-171600f1,demo-024-171600f1:p018,18,2026-02-16T18:36:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-sonnet-4-6,964,4,3,max_tokens,ok go ahead
demo-024-171600f1,demo-024-171600f1:p019,19,2026-02-16T18:54:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,cli,2.1.90,claude-opus-4-8,1759,7,8,end_turn,"The dashboard crashes with a tz-naive vs tz-aware error, fix it"
demo-024-171600f1,demo-024-171600f1:p020,20,2026-02-16T18:59:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.85,claude-haiku-4-5,3381,2,12,end_turn,Refactor the parser into a streaming single pass
demo-024-171600f1,demo-024-171600f1:p021,21,2026-02-16T19:31:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-sonnet-4-6,2037,5,1,max_tokens,Does uv lock pin transitive dependencies?
demo-024-171600f1,demo-024-171600f1:p022,22,2026-02-16T19:42:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-haiku-4-5,2698,3,5,end_turn,Implement the CSV export endpoint with pagination
demo-024-171600f1,demo-024-171600f1:p023,23,2026-02-16T19:50:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-opus-4-8,1300,1,8,end_turn,Add unit tests for the quota parser edge cases
demo-024-171600f1,demo-024-171600f1:p024,24,2026-02-16T20:01:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-opus-4-8,79,1,5,max_tokens,anglais
demo-024-171600f1,demo-024-171600f1:p025,25,2026-02-16T20:38:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-opus-4-8,2273,3,4,end_turn,"The dashboard crashes with a tz-naive vs tz-aware error, fix it"
demo-024-171600f1,demo-024-171600f1:p026,26,2026-02-16T21:04:05.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,vscode,2.1.90,claude-sonnet-4-6,3108,1,9,end_turn,"The dashboard crashes with a tz-naive vs tz-aware error, fix it"
demo-025-3ab52417,demo-025-3ab52417:p001,1,2026-05-07T21:21:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,vscode,2.1.90,claude-opus-4-8,2866,8,5,max_tokens,Add the retry decorator to the API client
demo-025-3ab52417,demo-025-3ab52417:p002,2,2026-05-07T21:43:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.2.0,claude-opus-4-8,132,5,6,max_tokens,Design the data model for the new billing module
demo-025-3ab52417,demo-025-3ab52417:p003,3,2026-05-07T22:14:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.90,claude-opus-4-8,933,4,12,end_turn,Why does the nightly job double-count rows?
demo-025-3ab52417,demo-025-3ab52417:p004,4,2026-05-07T22:49:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,vscode,2.1.85,claude-opus-4-8,3277,6,12,max_tokens,Why does the nightly job double-count rows?
demo-025-3ab52417,demo-025-3ab52417:p005,5,2026-05-07T23:06:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.90,claude-opus-4-8,1217,8,3,tool_use,Audit the error handling in the export pipeline
demo-025-3ab52417,demo-025-3ab52417:p006,6,2026-05-07T23:34:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,vscode,2.2.0,claude-opus-4-8,3451,2,0,max_tokens,Implement the CSV export endpoint with pagination
demo-025-3ab52417,demo-025-3ab52417:p007,7,2026-05-08T00:11:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.90,claude-haiku-4-5,711,3,0,end_turn,anglais
demo-025-3ab52417,demo-025-3ab52417:p008,8,2026-05-08T00:37:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,vscode,2.2.0,claude-opus-4-8,2999,8,19,tool_use,Implement the CSV export endpoint with pagination
demo-025-3ab52417,demo-025-3ab52417:p009,9,2026-05-08T00:49:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.85,claude-haiku-4-5,649,4,8,max_tokens,Implement the CSV export endpoint with pagination
demo-025-3ab52417,demo-025-3ab52417:p010,10,2026-05-08T01:05:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.90,claude-fable-5,2386,6,3,end_turn,Why does the nightly job double-count rows?
demo-025-3ab52417,demo-025-3ab52417:p011,11,2026-05-08T01:13:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,vscode,2.1.85,claude-haiku-4-5,656,1,3,max_tokens,Does uv lock pin transitive dependencies?
demo-025-3ab52417,demo-025-3ab52417:p012,12,2026-05-08T01:30:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,cli,2.1.90,claude-sonnet-4-6,3105,1,9,end_turn,"The dashboard crashes with a tz-naive vs tz-aware error, fix it"
demo-025-3ab52417,demo-025-3ab52417:p013,13,2026-05-08T01:36:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,cli,2.2.0,claude-haiku-4-5,2619,1,8,end_turn,Wire the new settings page into the router
demo-025-3ab52417,demo-025-3ab52417:p014,14,2026-05-08T02:10:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.85,claude-fable-5,4767,3,15,end_turn,"The dashboard crashes with a tz-naive vs tz-aware error, fix it"
demo-025-3ab52417,demo-025-3ab52417:p015,15,2026-05-08T02:43:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,vscode,2.1.90,claude-sonnet-4-6,2200,2,8,tool_use,Fais le merge de main et ouvre la PR
demo-025-3ab52417,demo-025-3ab52417:p016,16,2026-05-08T03:02:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,vscode,2.1.85,claude-haiku-4-5,2624,5,16,max_tokens,Review the diff before I open the PR
demo-025-3ab52417,demo-025-3ab52417:p017,17,2026-05-08T03:15:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,cli,2.1.85,claude-opus-4-8,245,4,11,end_turn,"Here are my notes from the standup, keep them in mind"
demo-025-3ab52417,demo-025-3ab52417:p018,18,2026-05-08T03:39:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,vscode,2.1.90,claude-opus-4-8,909,1,5,end_turn,oui vas y
demo-025-3ab52417,demo-025-3ab52417:p019,19,2026-05-08T03:54:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,vscode,2.1.85,claude-haiku-4-5,934,4,8,end_turn,Vérifie que les totaux collent avec la facture
demo-025-3ab52417,demo-025-3ab52417:p020,20,2026-05-08T04:05:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.2.0,claude-opus-4-8,2547,5,8,max_tokens,Fais le merge de main et ouvre la PR
demo-025-3ab52417,demo-025-3ab52417:p021,21,2026-05-08T04:43:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,cli,2.1.85,claude-fable-5,1114,2,4,tool_use,Design the data model for the new billing module
demo-025-3ab52417,demo-025-3ab52417:p022,22,2026-05-08T04:58:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.2.0,claude-haiku-4-5,918,3,1,end_turn,Is there a way to stream large CSVs in pandas?
demo-025-3ab52417,demo-025-3ab52417:p023,23,2026-05-08T05:22:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.2.0,claude-haiku-4-5,1046,3,8,end_turn,Vérifie que les totaux collent avec la facture
demo-025-3ab52417,demo-025-3ab52417:p024,24,2026-05-08T05:32:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,cli,2.1.90,claude-haiku-4-5,1465,5,3,end_turn,What's the difference between cache_read and cache_write billing?
demo-025-3ab52417,demo-025-3ab52417:p025,25,2026-05-08T06:03:26.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,vscode,2.2.0,claude-haiku-4-5,414,2,6,tool_use,Fais le merge de main et ouvre la PR
demo-026-34fd07a5,demo-026-34fd07a5:p001,1,2026-01-28T14:52:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-opus-4-8,3171,4,13,end_turn,Add the retry decorator to the API client
demo-026-34fd07a5,demo-026-34fd07a5:p002,2,2026-01-28T15:20:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.90,claude-opus-4-8,3620,5,10,end_turn,Same as yesterday but for the staging tenant
demo-026-34fd07a5,demo-026-34fd07a5:p003,3,2026-01-28T16:00:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.2.0,claude-fable-5,2158,1,10,end_turn,Why does the nightly job double-count rows?
demo-026-34fd07a5,demo-026-34fd07a5:p004,4,2026-01-28T16:03:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.1.85,claude-opus-4-8,822,4,1,end_turn,Same as yesterday but for the staging tenant
demo-026-34fd07a5,demo-026-34fd07a5:p005,5,2026-01-28T16:34:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.85,claude-opus-4-8,2779,4,5,end_turn,Read PLAN.md and outline the steps to add the export pipeline
demo-026-34fd07a5,demo-026-34fd07a5:p006,6,2026-01-28T16:48:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-sonnet-4-6,445,4,0,end_turn,oui vas y
demo-026-34fd07a5,demo-026-34fd07a5:p007,7,2026-01-28T17:18:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-haiku-4-5,774,1,3,end_turn,Is there a way to stream large CSVs in pandas?
demo-026-34fd07a5,demo-026-34fd07a5:p008,8,2026-01-28T17:41:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.85,claude-sonnet-4-6,1075,2,3,tool_use,Read PLAN.md and outline the steps to add the export pipeline
demo-026-34fd07a5,demo-026-34fd07a5:p009,9,2026-01-28T17:43:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.1.85,claude-sonnet-4-6,3848,3,18,end_turn,Tests fail on Windows only — investigate the path handling
demo-026-34fd07a5,demo-026-34fd07a5:p010,10,2026-01-28T17:54:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-haiku-4-5,3394,6,10,max_tokens,Vérifie que les totaux collent avec la facture
demo-026-34fd07a5,demo-026-34fd07a5:p011,11,2026-01-28T18:24:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.85,claude-opus-4-8,2150,4,4,max_tokens,Raise the coverage of filters.py above 90%
demo-026-34fd07a5,demo-026-34fd07a5:p012,12,2026-01-28T18:37:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.2.0,claude-fable-5,3607,3,7,end_turn,Why does the nightly job double-count rows?
demo-026-34fd07a5,demo-026-34fd07a5:p013,13,2026-01-28T19:13:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.85,claude-sonnet-4-6,1102,2,3,end_turn,Deploy to staging and run the smoke script
demo-026-34fd07a5,demo-026-34fd07a5:p014,14,2026-01-28T19:18:38.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.85,claude-opus-4-8,1542,3,7,tool_use,Wire the new settings page into the router
demo-027-446dc987,demo-027-446dc987:p001,1,2026-03-15T01:12:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,vscode,2.1.85,claude-opus-4-8,521,1,3,end_turn,Deploy to staging and run the smoke script
demo-027-446dc987,demo-027-446dc987:p002,2,2026-03-15T01:41:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.2.0,claude-opus-4-8,934,4,2,end_turn,Commit the changes and push the branch
demo-027-446dc987,demo-027-446dc987:p003,3,2026-03-15T02:08:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.2.0,claude-opus-4-8,815,4,4,max_tokens,"Here are my notes from the standup, keep them in mind"
demo-027-446dc987,demo-027-446dc987:p004,4,2026-03-15T02:12:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,vscode,2.1.85,claude-opus-4-8,3897,6,4,tool_use,Add the retry decorator to the API client
demo-027-446dc987,demo-027-446dc987:p005,5,2026-03-15T02:43:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.1.90,claude-opus-4-8,3211,3,3,end_turn,"The dashboard crashes with a tz-naive vs tz-aware error, fix it"
demo-027-446dc987,demo-027-446dc987:p006,6,2026-03-15T02:47:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,cli,2.1.90,claude-haiku-4-5,713,4,3,tool_use,Update the README and the changelog for the release
demo-027-446dc987,demo-027-446dc987:p007,7,2026-03-15T03:25:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,cli,2.2.0,claude-opus-4-8,1681,3,7,end_turn,Read PLAN.md and outline the steps to add the export pipeline
demo-027-446dc987,demo-027-446dc987:p008,8,2026-03-15T03:37:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.1.90,claude-opus-4-8,138,4,3,end_turn,oui vas y
demo-027-446dc987,demo-027-446dc987:p009,9,2026-03-15T04:07:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,vscode,2.2.0,claude-opus-4-8,593,1,4,end_turn,What's the difference between cache_read and cache_write billing?
demo-027-446dc987,demo-027-446dc987:p010,10,2026-03-15T04:23:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,cli,2.2.0,claude-sonnet-4-6,1805,2,0,end_turn,Does uv lock pin transitive dependencies?
demo-027-446dc987,demo-027-446dc987:p011,11,2026-03-15T05:03:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,vscode,2.1.85,claude-fable-5,4520,5,0,end_turn,Design the data model for the new billing module
demo-027-446dc987,demo-027-446dc987:p012,12,2026-03-15T05:29:13.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,vscode,2.1.85,claude-opus-4-8,3726,3,8,end_turn,Tests fail on Windows only — investigate the path handling
demo-028-8b7d57ec,demo-028-8b7d57ec:p001,1,2026-04-21T09:21:06.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,plan,cli,2.1.85,claude-opus-4-8,4594,1,5,end_turn,Wire the new settings page into the router
demo-028-8b7d57ec,demo-028-8b7d57ec:p002,2,2026-04-21T09:33:06.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.2.0,claude-opus-4-8,1186,4,3,tool_use,oui vas y
demo-028-8b7d57ec,demo-028-8b7d57ec:p003,3,2026-04-21T09:44:06.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,vscode,2.2.0,claude-sonnet-4-6,1180,1,4,end_turn,Write docstrings for the public analytics helpers
demo-028-8b7d57ec,demo-028-8b7d57ec:p004,4,2026-04-21T09:46:06.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.1.90,claude-sonnet-4-6,872,5,3,tool_use,Fais le merge de main et ouvre la PR
demo-028-8b7d57ec,demo-028-8b7d57ec:p005,5,2026-04-21T10:16:06.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,vscode,2.1.90,claude-sonnet-4-6,1600,3,2,end_turn,Write docstrings for the public analytics helpers
demo-028-8b7d57ec,demo-028-8b7d57ec:p006,6,2026-04-21T10:21:06.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.1.85,claude-haiku-4-5,1362,5,6,tool_use,Same as yesterday but for the staging tenant
demo-028-8b7d57ec,demo-028-8b7d57ec:p007,7,2026-04-21T10:56:06.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,vscode,2.1.90,claude-opus-4-8,696,2,11,end_turn,Deploy to staging and run the smoke script
demo-028-8b7d57ec,demo-028-8b7d57ec:p008,8,2026-04-21T11:12:06.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,plan,vscode,2.1.85,claude-opus-4-8,1482,3,5,end_turn,Same as yesterday but for the staging tenant
demo-028-8b7d57ec,demo-028-8b7d57ec:p009,9,2026-04-21T11:48:06.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,plan,vscode,2.2.0,claude-haiku-4-5,2106,2,5,end_turn,Deploy to staging and run the smoke script
demo-028-8b7d57ec,demo-028-8b7d57ec:p010,10,2026-04-21T12:18:06.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,vscode,2.1.85,claude-haiku-4-5,395,1,9,max_tokens,What's the difference between cache_read and cache_write billing?
demo-029-150b4a07,demo-029-150b4a07:p001,1,2026-02-14T04:56:27.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.85,claude-opus-4-8,483,3,8,end_turn,Design the data model for the new billing module
demo-029-150b4a07,demo-029-150b4a07:p002,2,2026-02-14T05:11:27.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,vscode,2.1.90,claude-haiku-4-5,5421,8,2,max_tokens,Add the retry decorator to the API client
demo-029-150b4a07,demo-029-150b4a07:p003,3,2026-02-14T05:43:27.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,cli,2.2.0,claude-fable-5,809,3,8,tool_use,Implement the CSV export endpoint with pagination
demo-029-150b4a07,demo-029-150b4a07:p004,4,2026-02-14T05:57:27.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-fable-5,2877,3,5,end_turn,Implement the CSV export endpoint with pagination
demo-029-150b4a07,demo-029-150b4a07:p005,5,2026-02-14T06:22:27.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.90,claude-opus-4-8,629,4,8,end_turn,Met à jour le fichier de status avant de fermer
